superalimento_id,nombre,nombre_cientifico,categoria_id,descripcion,origen,forma_consumo,disponibilidad,precio_relativo,precauciones,funcion_principal,tipo_alimento,proveedor,preciokilo,calorias,proteinas,carbohidratos,grasas_totales,grasas_saturadas,grasas_insaturadas,omega_3,omega_6,fibra,azucares,indice_glucemico,unidad_medida,porcion_referencia,vitamina_a,vitamina_c,vitamina_d,vitamina_e,vitamina_k,vitamina_b1,vitamina_b2,vitamina_b3,vitamina_b5,vitamina_b6,vitamina_b9,vitamina_b12,calcio,hierro,magnesio,fosforo,potasio,sodio,zinc,cobre,manganeso,selenio,yodo,polifenoles,flavonoides,carotenoides,antocianinas,capacidad_antioxidante_total,tipo_procesamiento,dosis_min_diaria,dosis_max_diaria,unidad_dosis,fuente_cientifica_dosis,clasificacion,sinergias,antisinergias,biodisponibilidad_porcentaje,claims_seremi,claims_referencia
424,pina (importado),,10,alimento chileno de la categoria 10,chile,segun preparacion tradicional,todo el ano,2,,🔥 antioxidante,fruta / jugo,tabla composicion quimica alimentos chilenos,,67.0,0.6,142.0,0.8,,,,,0.6,,,g,100,,0.6,,,,0.06,0.05,,,,,,57.0,1.0,,12.0,,,,,,,,,,,,,materia_prima,,,,,alimento_funcional,,,60,bajo_en_grasa,por_100g
425,tuna,,10,alimento chileno de la categoria 10,chile,segun preparacion tradicional,todo el ano,2,,🔥 antioxidante,fruta / jugo,tabla composicion quimica alimentos chilenos,,67.0,0.6,142.0,0.8,,,,,0.6,,,g,100,,0.6,,,,0.06,0.05,,,,,,57.0,1.0,,12.0,,,,,,,,,,,,,materia_prima,,,,,alimento_funcional,,,60,bajo_en_grasa,por_100g
426,uva de mesa,,10,alimento chileno de la categoria 10,chile,segun preparacion tradicional,todo el ano,2,,🔥 antioxidante,fruta / jugo,tabla composicion quimica alimentos chilenos,,49.0,0.5,113.0,0.2,,,,,0.3,,,g,100,,3.1,,,,0.15,0.02,,,,,,29.0,,,17.0,,,,,,,,,,,,,materia_prima,,,,,alimento_funcional,,,60,bajo_en_grasa|libre_de_grasa,por_100g
427,hielo deshidratado,,10,alimento chileno de la categoria 10,chile,segun preparacion tradicional,todo el ano,2,,🔥 antioxidante,fruta / jugo,tabla composicion quimica alimentos chilenos,,250.0,3.8,63.3,1.1,,,,,5.2,,,g,100,,2.3,,,,0.09,0.08,0.07,,,,,180.0,2.7,,71.0,,,,,,,,,,,,,materia_prima,,,,,alimento_funcional,,,60,bajo_en_grasa|buena_fuente_fibra|buena_fuente_calcio|buena_fuente_hierro,por_100g
428,pasa,,10,alimento chileno de la categoria 10,chile,segun preparacion tradicional,todo el ano,2,,🔥 antioxidante,fruta / jugo,tabla composicion quimica alimentos chilenos,,259.0,1.8,68.9,0.6,,,,,1.5,,,g,100,,7.7,,,,0.12,0.04,0.03,,,,,64.0,1.3,,58.0,,,,,,,,,,,,,materia_prima,,,,,alimento_funcional,,,60,bajo_en_grasa,por_100g
429,arrayan,,10,alimento chileno de la categoria 10,chile,segun preparacion tradicional,todo el ano,2,,🔥 antioxidante,fruta / jugo,tabla composicion quimica alimentos chilenos,,78.0,1.3,16.6,0.17,,,,,0.6,,,g,100,,,,,,,,,,,,,78.0,8.0,,36.0,,,,,,,,,,,,,materia_prima,,,,,alimento_funcional,,,60,bajo_en_grasa|buena_fuente_hierro|excelente_fuente_hierro|libre_de_grasa,por_100g
430,damascos,,10,alimento chileno de la categoria 10,chile,segun preparacion tradicional,todo el ano,2,,🔥 antioxidante,fruta / jugo,tabla composicion quimica alimentos chilenos,,54.0,0.8,101.0,0.2,,,,,1.0,,,g,100,,6.0,,,,0.06,0.04,,,,,,24.0,3.7,,33.0,,,,,,,,,,,,,materia_prima,,,,,alimento_funcional,,,60,bajo_en_grasa|buena_fuente_hierro|excelente_fuente_hierro|libre_de_grasa,por_100g
431,coiron,,10,alimento chileno de la categoria 10,chile,segun preparacion tradicional,todo el ano,2,,🔥 antioxidante,fruta / jugo,tabla composicion quimica alimentos chilenos,,150.0,4.8,24.0,1.7,,,,,1.0,,,g,100,,,,,,,,,,,,,67.0,7.3,,63.0,,,,,,,,,,,,,materia_prima,,,,,alimento_funcional,,,60,bajo_en_grasa|buena_fuente_hierro|excelente_fuente_hierro,por_100g
432,maytenus,,10,alimento chileno de la categoria 10,chile,segun preparacion tradicional,todo el ano,2,,🔥 antioxidante,hoja / infusion,tabla composicion quimica alimentos chilenos,,194.0,3.4,44.8,0.1,,,,,5.2,,,g,100,,,,,,0.24,0.04,,,,,,152.0,41.0,,59.0,,,,,,,,,,,,,materia_prima,,,,,alimento_funcional,,,60,bajo_en_grasa|buena_fuente_fibra|buena_fuente_calcio|buena_fuente_hierro|excelente_fuente_hierro|libre_de_grasa,por_100g
433,fruta rosa,,10,alimento chileno de la categoria 10,chile,segun preparacion tradicional,todo el ano,2,,🔥 antioxidante,fruta / jugo,tabla composicion quimica alimentos chilenos,,77.0,1.4,44.7,0.3,,,,,3.7,,,g,100,,0.06,,,,0.31,0.35,,,,,,564.0,69.0,,418.0,,,,,,,,,,,,,materia_prima,,,,,alimento_funcional,,,60,bajo_en_grasa|buena_fuente_fibra|buena_fuente_calcio|excelente_fuente_calcio|buena_fuente_hierro|excelente_fuente_hierro|libre_de_grasa,por_100g
434,pulpa deshidratada,,10,alimento chileno de la categoria 10,chile,segun preparacion tradicional,todo el ano,2,,🔥 antioxidante,fruta / jugo,tabla composicion quimica alimentos chilenos,,75.0,0.7,41.0,0.3,,,,,5.0,,,g,100,,0.05,,,,0.25,0.23,,,,,,56.0,27.0,,35.7,,,,,,,,,,,,,materia_prima,,,,,alimento_funcional,,,60,bajo_en_grasa|buena_fuente_fibra|buena_fuente_hierro|excelente_fuente_hierro|libre_de_grasa,por_100g
435,molles frescos,,10,alimento chileno de la categoria 10,chile,segun preparacion tradicional,todo el ano,2,,🔥 antioxidante,fruta / jugo,tabla composicion quimica alimentos chilenos,,77.0,1.4,31.0,0.7,,,,,3.9,,,g,100,,,,,,,,,,,,,18.0,7.1,,11.6,,,,,,,,,,,,,materia_prima,,,,,alimento_funcional,,,60,bajo_en_grasa|buena_fuente_fibra|buena_fuente_hierro|excelente_fuente_hierro,por_100g
436,murulla del zorro,,10,alimento chileno de la categoria 10,chile,segun preparacion tradicional,todo el ano,2,,🔥 antioxidante,fruta / jugo,tabla composicion quimica alimentos chilenos,,111.0,1.4,36.5,0.7,,,,,4.1,,,g,100,,,,,,0.36,0.37,,,,,,56.0,27.0,,35.7,,,,,,,,,,,,,materia_prima,,,,,alimento_funcional,,,60,bajo_en_grasa|buena_fuente_fibra|buena_fuente_hierro|excelente_fuente_hierro,por_100g
437,murulla deshidratada,,10,alimento chileno de la categoria 10,chile,segun preparacion tradicional,todo el ano,2,,🔥 antioxidante,fruta / jugo,tabla composicion quimica alimentos chilenos,,123.0,0.7,41.0,0.3,,,,,5.0,,,g,100,,,,,,0.27,0.25,,,,,,56.0,27.0,,35.7,,,,,,,,,,,,,materia_prima,,,,,alimento_funcional,,,60,bajo_en_grasa|buena_fuente_fibra|buena_fuente_hierro|excelente_fuente_hierro|libre_de_grasa,por_100g
438,chirimoya,,10,alimento chileno de la categoria 10,chile,segun preparacion tradicional,todo el ano,2,,🔥 antioxidante,fruta / jugo,tabla composicion quimica alimentos chilenos,,48.0,0.3,116.0,0.1,,,,,1.5,,,g,100,,3.0,,,,0.07,0.04,,,,,,43.0,1.0,,35.0,,,,,,,,,,,,,materia_prima,,,,,alimento_funcional,,,60,bajo_en_grasa|libre_de_grasa,por_100g
439,voqui negro,,10,alimento chileno de la categoria 10,chile,segun preparacion tradicional,todo el ano,2,,🔥 antioxidante,fruta / jugo,tabla composicion quimica alimentos chilenos,,179.0,5.0,33.0,1.1,,,,,1.1,,,g,100,,,,,,,,,,,,,61.0,38.0,,98.0,,,,,,,,,,,,,materia_prima,,,,,alimento_funcional,,,60,bajo_en_grasa|buena_fuente_hierro|excelente_fuente_hierro,por_100g
440,frambuesa o albaricoque,,10,alimento chileno de la categoria 10,chile,segun preparacion tradicional,todo el ano,2,,🔥 antioxidante,fruta / jugo,tabla composicion quimica alimentos chilenos,,59.0,0.5,146.0,0.1,,,,,2.8,,,g,100,,,,,,0.1,0.06,,,,,,53.0,1.0,,17.0,,,,,,,,,,,,,materia_prima,,,,,alimento_funcional,,,60,bajo_en_grasa|libre_de_grasa,por_100g
441,granadilla,,10,alimento chileno de la categoria 10,chile,segun preparacion tradicional,todo el ano,2,,🔥 antioxidante,fruta / jugo,tabla composicion quimica alimentos chilenos,,20.0,0.2,54.0,0.0,,,,,1.4,,,g,100,,,,,,0.03,0.02,,,,,,20.0,2.0,,20.0,,,,,,,,,,,,,materia_prima,,,,,alimento_funcional,,,60,bajo_en_grasa|buena_fuente_hierro|bajo_en_calorias|libre_de_grasa,por_100g
442,guayaba (agua),,10,alimento chileno de la categoria 10,chile,segun preparacion tradicional,todo el ano,2,,🔥 antioxidante,fruta / jugo,tabla composicion quimica alimentos chilenos,,56.0,0.4,145.0,0.1,,,,,1.5,,,g,100,,25.0,,,,0.07,0.02,,,,,,53.0,4.0,,37.0,,,,,,,,,,,,,materia_prima,,,,,alimento_funcional,,,60,bajo_en_grasa|buena_fuente_hierro|excelente_fuente_hierro|buena_fuente_vitamina_c|excelente_fuente_vitamina_c|libre_de_grasa,por_100g
443,azucar (65),,11,alimento chileno de la categoria 11,chile,segun preparacion tradicional,todo el ano,2,,🥬 multinutriente,endulzante,tabla composicion quimica alimentos chilenos,,385.0,0.0,99.6,0.0,,,,,0.003,,,g,100,,0.0,,,,,,,,,,,29.0,0.9,,19.0,8.0,,,,,,,,,,,,alimento_completo,,,,,alimento_comun,,,60,bajo_en_grasa|libre_de_grasa,por_100g
444,buni chocolate,,11,alimento chileno de la categoria 11,chile,segun preparacion tradicional,todo el ano,2,,🥬 multinutriente,hoja / infusion,tabla composicion quimica alimentos chilenos,,357.0,8.2,,21.0,,,,,,,,g,100,,,,,,,,,,,,,154.0,10.0,,196.0,480.0,,,,,,,,,,,,materia_prima,,,,,alimento_comun,,,60,buena_fuente_calcio|buena_fuente_hierro|excelente_fuente_hierro|buena_fuente_potasio,por_100g
445,helado chocolate,,11,alimento chileno de la categoria 11,chile,segun preparacion tradicional,todo el ano,2,,🥬 multinutriente,hoja / infusion,tabla composicion quimica alimentos chilenos,,200.0,6.0,,10.0,,,,,,,,g,100,,,,,,,,,,,,,160.0,8.0,,195.0,400.0,,,,,,,,,,,,materia_prima,,,,,alimento_comun,,,60,buena_fuente_calcio|buena_fuente_hierro|excelente_fuente_hierro|buena_fuente_potasio,por_100g
446,jugos,,11,alimento chileno de la categoria 11,chile,segun preparacion tradicional,todo el ano,2,,🥬 multinutriente,fruta / jugo,tabla composicion quimica alimentos chilenos,,37.0,0.2,9.5,0.0,,,,,0.1,,,g,100,,,,,,,,,,,,,52.0,1.0,,2.0,139.0,,,,,,,,,,,,alimento_completo,,,,,alimento_comun,,,60,bajo_en_grasa|bajo_en_calorias|libre_de_grasa,por_100g
447,chocolates y pastiles,,11,alimento chileno de la categoria 11,chile,segun preparacion tradicional,todo el ano,2,,🥬 multinutriente,hoja / infusion,tabla composicion quimica alimentos chilenos,,465.0,6.0,50.0,35.0,,,,,,,,g,100,,,,,,,,,,,,,231.0,7.0,,139.0,374.0,,,,,,,,,,,,materia_prima,,,,,alimento_comun,,,60,buena_fuente_calcio|excelente_fuente_calcio|buena_fuente_hierro|excelente_fuente_hierro|buena_fuente_potasio,por_100g
448,azucar de mesa (65),,11,alimento chileno de la categoria 11,chile,segun preparacion tradicional,todo el ano,2,,🥬 multinutriente,endulzante,tabla composicion quimica alimentos chilenos,,394.0,0.0,95.1,0.0,,,,,0.003,,,g,100,,0.12,,,,,,,,,,,34.0,0.8,,18.0,9.0,,,,,,,,,,,,alimento_completo,,,,,alimento_comun,,,60,bajo_en_grasa|libre_de_grasa,por_100g
449,miel de palma (70),,11,alimento chileno de la categoria 11,chile,segun preparacion tradicional,todo el ano,2,,🥬 multinutriente,endulzante,tabla composicion quimica alimentos chilenos,,321.0,0.3,54.1,0.1,,,,,0.3,,,g,100,,0.06,,,,0.03,0.09,0.09,,,,,8.0,0.4,,8.0,113.0,3.0,,,,,,,,,,,alimento_completo,,,,,alimento_comun,,,60,bajo_en_grasa|bajo_en_sodio|libre_de_grasa,por_100g
450,calabaza,,11,alimento chileno de la categoria 11,chile,segun preparacion tradicional,todo el ano,2,,🥬 multinutriente,aceite / grasa,tabla composicion quimica alimentos chilenos,,26.0,0.5,5.0,0.1,,,,,0.3,,,g,100,,12.0,,,,0.03,0.02,0.12,,,,,45.0,0.9,,14.0,126.0,8.0,,,,,,,,,,,alimento_completo,,,,,alimento_comun,,,60,bajo_en_grasa|bajo_en_sodio|buena_fuente_vitamina_c|bajo_en_calorias|libre_de_grasa,por_100g
451,durazno,,11,alimento chileno de la categoria 11,chile,segun preparacion tradicional,todo el ano,2,,🥬 multinutriente,aceite / grasa,tabla composicion quimica alimentos chilenos,,25.0,0.7,6.7,0.1,,,,,0.4,,,g,100,,9.5,,,,0.03,0.02,0.09,,,,,18.0,0.4,,13.0,90.0,7.0,,,,,,,,,,,alimento_completo,,,,,alimento_comun,,,60,bajo_en_grasa|bajo_en_sodio|buena_fuente_vitamina_c|bajo_en_calorias|libre_de_grasa,por_100g
452,frutilla,,11,alimento chileno de la categoria 11,chile,segun preparacion tradicional,todo el ano,2,,🥬 multinutriente,aceite / grasa,tabla composicion quimica alimentos chilenos,,26.0,0.9,7.0,0.1,,,,,0.5,,,g,100,,8.0,,,,0.03,0.03,0.1,,,,,19.0,0.9,,14.0,140.0,5.0,,,,,,,,,,,alimento_completo,,,,,alimento_comun,,,60,bajo_en_grasa|bajo_en_sodio|bajo_en_calorias|libre_de_grasa,por_100g
453,bebidas alcoholicas (74),,12,alimento chileno de la categoria 12,chile,segun preparacion tradicional,todo el ano,2,,🥬 multinutriente,otro,tabla composicion quimica alimentos chilenos,,32.0,0.0,8.3,0.0,,,,,0.006,,,g,100,,,,,,,,,,,,,8.0,0.04,,0.04,6.0,8.0,,,,,,,,,,,alimento_completo,,,,,alimento_comun,,,60,bajo_en_grasa|bajo_en_sodio|bajo_en_calorias|libre_de_grasa,por_100g
454,nectar manzana,,12,alimento chileno de la categoria 12,chile,segun preparacion tradicional,todo el ano,2,,🥬 multinutriente,otro,tabla composicion quimica alimentos chilenos,,39.0,0.0,13.4,0.0,,,,,0.03,,,g,100,,0.002,,,,0.002,0.002,0.003,,,,,13.0,0.03,,0.05,7.0,9.0,,,,,,,,,,,alimento_completo,,,,,alimento_comun,,,60,bajo_en_grasa|bajo_en_sodio|bajo_en_calorias|libre_de_grasa,por_100g
455,nectar durazno soda,,12,alimento chileno de la categoria 12,chile,segun preparacion tradicional,todo el ano,2,,🥬 multinutriente,otro,tabla composicion quimica alimentos chilenos,,38.0,0.0,13.4,0.0,,,,,0.07,,,g,100,,0.004,,,,0.002,0.003,0.004,,,,,15.0,0.07,,0.07,8.0,14.0,,,,,,,,,,,alimento_completo,,,,,alimento_comun,,,60,bajo_en_grasa|bajo_en_sodio|bajo_en_calorias|libre_de_grasa,por_100g
456,orange crush,,12,alimento chileno de la categoria 12,chile,segun preparacion tradicional,todo el ano,2,,🥬 multinutriente,otro,tabla composicion quimica alimentos chilenos,,33.0,0.0,15.0,0.0,,,,,0.07,,,g,100,,0.004,,,,0.002,0.004,0.004,,,,,13.0,0.05,,0.07,8.0,13.0,,,,,,,,,,,alimento_completo,,,,,alimento_comun,,,60,bajo_en_grasa|bajo_en_sodio|bajo_en_calorias|libre_de_grasa,por_100g
457,pepsi cola,,12,alimento chileno de la categoria 12,chile,segun preparacion tradicional,todo el ano,2,,🥬 multinutriente,otro,tabla composicion quimica alimentos chilenos,,33.0,0.0,15.3,0.0,,,,,0.03,,,g,100,,0.003,,,,0.003,0.003,0.003,,,,,15.0,0.05,,0.07,5.0,13.0,,,,,,,,,,,alimento_completo,,,,,alimento_comun,,,60,bajo_en_grasa|bajo_en_sodio|bajo_en_calorias|libre_de_grasa,por_100g
458,prit cola,,12,alimento chileno de la categoria 12,chile,segun preparacion tradicional,todo el ano,2,,🥬 multinutriente,otro,tabla composicion quimica alimentos chilenos,,37.0,0.0,16.0,0.0,,,,,0.03,,,g,100,,0.002,,,,0.003,0.002,0.002,,,,,15.0,0.03,,0.07,5.0,12.0,,,,,,,,,,,alimento_completo,,,,,alimento_comun,,,60,bajo_en_grasa|bajo_en_sodio|bajo_en_calorias|libre_de_grasa,por_100g
459,cachaza,,12,alimento chileno de la categoria 12,chile,segun preparacion tradicional,todo el ano,2,,🥬 multinutriente,otro,tabla composicion quimica alimentos chilenos,,11.0,0.0,10.4,0.0,,,,,0.05,,,g,100,,,,,,0.002,0.002,0.2,,,,,8.0,0.03,,0.03,6.0,8.0,,,,,,,,,,,alimento_completo,,,,,alimento_comun,,,60,bajo_en_grasa|bajo_en_sodio|bajo_en_calorias|libre_de_grasa,por_100g
460,vino blanco (96),,12,alimento chileno de la categoria 12,chile,segun preparacion tradicional,todo el ano,2,,🥬 multinutriente,otro,tabla composicion quimica alimentos chilenos,,45.0,0.0,0.0,0.0,,,,,0.0,,,g,100,,,,,,,,,,,,,3.0,0.3,,0.14,,,,,,,,,,,,,alimento_completo,,,,,alimento_comun,,,60,bajo_en_grasa|libre_de_grasa,por_100g
461,vino tinto (96),,12,alimento chileno de la categoria 12,chile,segun preparacion tradicional,todo el ano,2,,🥬 multinutriente,otro,tabla composicion quimica alimentos chilenos,,46.0,0.0,0.0,0.0,,,,,0.0,,,g,100,,,,,,,,,,,,,9.0,0.3,,0.3,,,,,,,,,,,,,alimento_completo,,,,,alimento_comun,,,60,bajo_en_grasa|libre_de_grasa,por_100g
462,vino fino (75),,12,alimento chileno de la categoria 12,chile,segun preparacion tradicional,todo el ano,2,,🥬 multinutriente,otro,tabla composicion quimica alimentos chilenos,,38.0,0.0,0.0,0.0,,,,,0.0,,,g,100,,,,,,,,,,,,,8.0,0.2,,0.2,,,,,,,,,,,,,alimento_completo,,,,,alimento_comun,,,60,bajo_en_grasa|bajo_en_calorias|libre_de_grasa,por_100g
463,vino dulce (74),,12,alimento chileno de la categoria 12,chile,segun preparacion tradicional,todo el ano,2,,🥬 multinutriente,otro,tabla composicion quimica alimentos chilenos,,42.0,0.0,0.0,0.0,,,,,0.0,,,g,100,,,,,,,,,,,,,17.0,0.3,,0.3,,,,,,,,,,,,,alimento_completo,,,,,alimento_comun,,,60,bajo_en_grasa|libre_de_grasa,por_100g
464,coca cola,,12,alimento chileno de la categoria 12,chile,segun preparacion tradicional,todo el ano,2,,🥬 multinutriente,otro,tabla composicion quimica alimentos chilenos,,32.0,0.0,10.4,0.0,,,,,0.06,,,g,100,,,,,,0.002,0.001,0.2,,,,,8.0,0.03,,0.02,7.0,16.0,,,,,,,,,,,alimento_completo,,,,,alimento_comun,,,60,bajo_en_grasa|bajo_en_sodio|bajo_en_calorias|libre_de_grasa,por_100g
465,fanta cola,,12,alimento chileno de la categoria 12,chile,segun preparacion tradicional,todo el ano,2,,🥬 multinutriente,otro,tabla composicion quimica alimentos chilenos,,34.0,0.0,10.6,0.0,,,,,0.07,,,g,100,,0.002,,,,0.002,0.002,0.1,,,,,8.0,0.03,,0.1,8.0,16.0,,,,,,,,,,,alimento_completo,,,,,alimento_comun,,,60,bajo_en_grasa|bajo_en_sodio|bajo_en_calorias|libre_de_grasa,por_100g
466,fresca,,12,alimento chileno de la categoria 12,chile,segun preparacion tradicional,todo el ano,2,,🥬 multinutriente,otro,tabla composicion quimica alimentos chilenos,,34.0,0.0,10.6,0.0,,,,,0.07,,,g,100,,0.002,,,,0.002,0.002,0.002,,,,,8.0,0.01,,0.01,6.0,9.0,,,,,,,,,,,alimento_completo,,,,,alimento_comun,,,60,bajo_en_grasa|bajo_en_sodio|bajo_en_calorias|libre_de_grasa,por_100g
467,guarana alc,,12,alimento chileno de la categoria 12,chile,segun preparacion tradicional,todo el ano,2,,🧬 energizante,otro,tabla composicion quimica alimentos chilenos,,34.0,0.0,10.4,0.0,,,,,0.03,,,g,100,,0.002,,,,0.002,0.003,0.002,,,,,7.0,0.02,,0.02,6.0,9.0,,,,,,,,,,,alimento_completo,,,,,alimento_comun,,,60,bajo_en_grasa|bajo_en_sodio|bajo_en_calorias|libre_de_grasa,por_100g
468,guarana sod,,12,alimento chileno de la categoria 12,chile,segun preparacion tradicional,todo el ano,2,,🧬 energizante,otro,tabla composicion quimica alimentos chilenos,,33.0,0.0,10.1,0.0,,,,,0.03,,,g,100,,0.001,,,,0.002,0.001,0.001,,,,,5.0,0.01,,0.03,6.0,6.0,,,,,,,,,,,alimento_completo,,,,,alimento_comun,,,60,bajo_en_grasa|bajo_en_sodio|bajo_en_calorias|libre_de_grasa,por_100g
469,kem,,12,alimento chileno de la categoria 12,chile,segun preparacion tradicional,todo el ano,2,,🥬 multinutriente,otro,tabla composicion quimica alimentos chilenos,,33.0,0.0,10.4,0.0,,,,,0.03,,,g,100,,0.002,,,,0.002,0.002,0.002,,,,,10.0,0.02,,0.03,7.0,7.0,,,,,,,,,,,alimento_completo,,,,,alimento_comun,,,60,bajo_en_grasa|bajo_en_sodio|bajo_en_calorias|libre_de_grasa,por_100g
470,nectar durazno,,12,alimento chileno de la categoria 12,chile,segun preparacion tradicional,todo el ano,2,,🥬 multinutriente,otro,tabla composicion quimica alimentos chilenos,,31.0,0.0,10.7,0.0,,,,,0.02,,,g,100,,0.002,,,,0.002,0.002,0.002,,,,,4.0,0.03,,0.03,6.0,3.0,,,,,,,,,,,alimento_completo,,,,,alimento_comun,,,60,bajo_en_grasa|bajo_en_sodio|bajo_en_calorias|libre_de_grasa,por_100g
471,mayonesa,,13,alimento chileno de la categoria 13,chile,segun preparacion tradicional,todo el ano,2,,🥬 multinutriente,otro,tabla composicion quimica alimentos chilenos,,627.0,1.3,,64.8,,,,,,,,g,100,,,,,,,,,,,,,9.0,0.5,,42.0,1.2,6.6,,,,,,,,,,,alimento_completo,,,,,alimento_comun,,,60,bajo_en_sodio,por_100g
472,salsas (78),,13,alimento chileno de la categoria 13,chile,segun preparacion tradicional,todo el ano,2,,🥬 multinutriente,otro,tabla composicion quimica alimentos chilenos,,,,,,,,,,,,,g,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alimento_completo,,,,,alimento_comun,,,60,,por_100g
473,salsa de tomate con carne,,13,alimento chileno de la categoria 13,chile,segun preparacion tradicional,todo el ano,2,,🥬 multinutriente,hoja / infusion,tabla composicion quimica alimentos chilenos,,93.0,2.7,57.0,5.7,,,,,,,,g,100,,,,,,0.13,0.13,0.12,,,,,,,,,,,,,,,,,,,,,materia_prima,,,,,alimento_comun,,,60,,por_100g
474,salsa de tomate con camaron,,13,alimento chileno de la categoria 13,chile,segun preparacion tradicional,todo el ano,2,,🥬 multinutriente,hoja / infusion,tabla composicion quimica alimentos chilenos,,92.0,2.1,53.0,5.6,,,,,,,,g,100,,,,,,0.07,0.07,0.06,,,,,,,,,,,,,,,,,,,,,materia_prima,,,,,alimento_comun,,,60,,por_100g
475,salsa de tomate a la chilena,,13,alimento chileno de la categoria 13,chile,segun preparacion tradicional,todo el ano,2,,🥬 multinutriente,hoja / infusion,tabla composicion quimica alimentos chilenos,,92.0,2.7,51.0,3.5,,,,,,,,g,100,,,,,,0.12,0.13,0.12,,,,,,,,,,,,,,,,,,,,,materia_prima,,,,,alimento_comun,,,60,,por_100g
476,salsa de tomate concentrada,,13,alimento chileno de la categoria 13,chile,segun preparacion tradicional,todo el ano,2,,🥬 multinutriente,hoja / infusion,tabla composicion quimica alimentos chilenos,,93.0,2.9,35.0,1.0,,,,,,,,g,100,,,,,,0.08,0.05,,,,,,,,,,,,,,,,,,,,,,materia_prima,,,,,alimento_comun,,,60,bajo_en_grasa,por_100g
477,caldo de pescado,,13,alimento chileno de la categoria 13,chile,segun preparacion tradicional,todo el ano,2,,🥬 multinutriente,proteina animal,tabla composicion quimica alimentos chilenos,,97.0,9.5,23.0,9.5,,,,,2.3,,,g,100,,,,,,,,,,,,,1.2,2.0,,5.0,,,,,,,,,,,,,alimento_completo,,,,,alimento_comun,,,60,buena_fuente_hierro,por_100g
478,caldillo de pescado,,13,alimento chileno de la categoria 13,chile,segun preparacion tradicional,todo el ano,2,,🥬 multinutriente,proteina animal,tabla composicion quimica alimentos chilenos,,88.9,6.2,36.0,6.2,,,,,0.3,,,g,100,,,,,,,,,,,,,2.1,3.0,,7.0,,,,,,,,,,,,,alimento_completo,,,,,alimento_comun,,,60,buena_fuente_hierro,por_100g
479,carne de pino (79),,13,alimento chileno de la categoria 13,chile,segun preparacion tradicional,todo el ano,2,,🥬 multinutriente,proteina animal,tabla composicion quimica alimentos chilenos,,239.0,21.4,11.4,21.4,,,,,1.14,,,g,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alimento_completo,,,,,alimento_comun,,,60,,por_100g
480,empanadas de queso (79),,13,alimento chileno de la categoria 13,chile,segun preparacion tradicional,todo el ano,2,,🥬 multinutriente,lacteo,tabla composicion quimica alimentos chilenos,,422.0,21.4,11.4,21.4,,,,,1.14,,,g,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alimento_completo,,,,,alimento_comun,,,60,,por_100g
481,escabeche (77%),,13,alimento chileno de la categoria 13,chile,segun preparacion tradicional,todo el ano,2,,🥬 multinutriente,otro,tabla composicion quimica alimentos chilenos,,284.0,4.7,28.0,20.0,,,,,1.9,,,g,100,,,,,,0.3,0.01,0.08,,,,,75.0,1.4,,40.0,180.0,80.0,,,,,,,,,,,alimento_completo,,,,,alimento_comun,,,60,bajo_en_sodio,por_100g
482,lomo cerdo completo,,13,alimento chileno de la categoria 13,chile,segun preparacion tradicional,todo el ano,2,,🥬 multinutriente,otro,tabla composicion quimica alimentos chilenos,,,,,,,,,,,,,g,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alimento_completo,,,,,alimento_comun,,,60,,por_100g
483,arroz preparado,,13,alimento chileno de la categoria 13,chile,segun preparacion tradicional,todo el ano,2,,🥬 multinutriente,otro,tabla composicion quimica alimentos chilenos,,199.0,9.0,17.6,10.3,,,,,0.6,,,g,100,,,,,,0.3,0.7,4.0,,,,,276.0,1.2,,2.4,470.0,4.0,,,,,,,,,,,alimento_completo,,,,,alimento_comun,,,60,bajo_en_sodio|buena_fuente_calcio|excelente_fuente_calcio|buena_fuente_potasio,por_100g
